,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
6380,0,0,0,8,26,73,79,64,30,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0
6381,0,0,8,26,73,79,64,30,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0
6382,0,8,26,73,79,64,30,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0
6383,8,26,73,79,64,30,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0
6384,26,73,79,64,30,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10
6385,73,79,64,30,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44
6386,79,64,30,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68
6387,64,30,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78
6388,30,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57
6389,6,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37
6390,0,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8
6391,0,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0
6392,0,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0
6393,0,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0
6394,0,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0
6395,10,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0
6396,42,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9
6397,70,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43
6398,78,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50
6399,52,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76
6400,30,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58
6401,5,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34
6402,0,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6
6403,0,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0
6404,0,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0
6405,0,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0
6406,0,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0
6407,10,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0
6408,44,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9
6409,68,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42
6410,78,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68
6411,57,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72
6412,37,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46
6413,8,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34
6414,0,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5
6415,0,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0
6416,0,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0
6417,0,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0
6418,0,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0
6419,9,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0
6420,43,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9
6421,50,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25
6422,76,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39
6423,58,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21
6424,34,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45
6425,6,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28
6426,0,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4
6427,0,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0
6428,0,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0
6429,0,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0
6430,0,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0
6431,9,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0
6432,42,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2
6433,68,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20
6434,72,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30
6435,46,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46
6436,34,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43
6437,5,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30
6438,0,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5
6439,0,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0
6440,0,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0
6441,0,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0
6442,0,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0
6443,9,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0
6444,25,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9
6445,39,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44
6446,21,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53
6447,45,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61
6448,28,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66
6449,4,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26
6450,0,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9
6451,0,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0
6452,0,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0
6453,0,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0
6454,0,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0
6455,2,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0
6456,20,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10
6457,30,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6
6458,46,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24
6459,43,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34
6460,30,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49
6461,5,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34
6462,0,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8
6463,0,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0
6464,0,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0
6465,0,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0
6466,0,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0
6467,9,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0
6468,44,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6
6469,53,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19
6470,61,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22
6471,66,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11
6472,26,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12
6473,9,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6
6474,0,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4
6475,0,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0
6476,0,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0
6477,0,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0
6478,0,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0
6479,10,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0
6480,6,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6
6481,24,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29
6482,34,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56
6483,49,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41
6484,34,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31
6485,8,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32
6486,0,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5
6487,0,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0
6488,0,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0
6489,0,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0
6490,0,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0
6491,6,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0
6492,19,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9
6493,22,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39
6494,11,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61
6495,12,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50
6496,6,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52
6497,4,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34
6498,0,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3
6499,0,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0
6500,0,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0
6501,0,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0
6502,0,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0
6503,6,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0
6504,29,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7
6505,56,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27
6506,41,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37
6507,31,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57
6508,32,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69
6509,5,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38
6510,0,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3
6511,0,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0
6512,0,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0
6513,0,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0
6514,0,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0
6515,9,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0
6516,39,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9
6517,61,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46
6518,50,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69
6519,52,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81
6520,34,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71
6521,3,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38
6522,0,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5
6523,0,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0
6524,0,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0
6525,0,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0
6526,0,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0
6527,7,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0
6528,27,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8
6529,37,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48
6530,57,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72
6531,69,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69
6532,38,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68
6533,3,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36
6534,0,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9
6535,0,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0
6536,0,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0
6537,0,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0
6538,0,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0
6539,9,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0
6540,46,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9
6541,69,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28
6542,81,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67
6543,71,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60
6544,38,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56
6545,5,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31
6546,0,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6
6547,0,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0
6548,0,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0
6549,0,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0
6550,0,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0
6551,8,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0
6552,48,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8
6553,72,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43
6554,69,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67
6555,68,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24
6556,36,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22
6557,9,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15
6558,0,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5
6559,0,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0
6560,0,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0
6561,0,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0
6562,0,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0
6563,9,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0
6564,28,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13
6565,67,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35
6566,60,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46
6567,56,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60
6568,31,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33
6569,6,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23
6570,0,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4
6571,0,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0
6572,0,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0
6573,0,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0
6574,0,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0
6575,8,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0
6576,43,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3
6577,67,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28
6578,24,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28
6579,22,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33
6580,15,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28
6581,5,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23
6582,0,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6
6583,0,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0
6584,0,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0
6585,0,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0
6586,0,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0
6587,13,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0
6588,35,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10
6589,46,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43
6590,60,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59
6591,33,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62
6592,23,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55
6593,4,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30
6594,0,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6
6595,0,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0
6596,0,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0
6597,0,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0
6598,0,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0
6599,3,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0
6600,28,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7
6601,28,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18
6602,33,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40
6603,28,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48
6604,23,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30
6605,6,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7
6606,0,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2
6607,0,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0
6608,0,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0
6609,0,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0
6610,0,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0
6611,10,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0
6612,43,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9
6613,59,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41
6614,62,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65
6615,55,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62
6616,30,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28
6617,6,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21
6618,0,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7
6619,0,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0
6620,0,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0
6621,0,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0
6622,0,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0
6623,7,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0
6624,18,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4
6625,40,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27
6626,48,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37
6627,30,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42
6628,7,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64
6629,2,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36
6630,0,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4
6631,0,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0
6632,0,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0
6633,0,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0
6634,0,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0
6635,9,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0
6636,41,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2
6637,65,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7
6638,62,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14
6639,28,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32
6640,21,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33
6641,7,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22
6642,0,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5
6643,0,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0
6644,0,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0,0
6645,0,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0,0,0
6646,0,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0,0,0,0
6647,4,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0,0,0,0,0
6648,27,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0,0,0,0,0,5
6649,37,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0,0,0,0,0,5,32
6650,42,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0,0,0,0,0,5,32,47
6651,64,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0,0,0,0,0,5,32,47,47
6652,36,4,0,0,0,0,0,2,7,14,32,33,22,5,0,0,0,0,0,5,32,47,47,31
